Emission_ID,Source,Gas_Type,Emission_Quantity (kg),Latitude,Longitude,Date,Neighborhood_Name,Emission_Category,Temperature (°C),Emission_Control,Gas_Type_Encoded,Year,Month,Day,Weekday,Emission_Severity
1729,Residential,N2O,472.0,35.07022515995175,-112.09509324164058,2024-02-05,Elizabethhaven,High,22.32265725797525,No,2,2024,2,5,0,High
1730,Industrial,CO2,328.0,41.62645734065898,-89.63070403003591,2023-09-21,Lake Martin,High,28.97482884795425,No,1,2023,9,21,3,High
1731,Residential,CH4,176.0,34.581324700649255,-103.05493269881651,2024-07-11,Danaside,High,28.627885456713905,No,0,2024,7,11,3,Low
1732,Industrial,N2O,22.0,35.592747359487404,-86.85029562514768,2024-06-29,East Rachel,High,25.09083306689952,No,2,2024,6,29,5,Low
1733,Transportation,N2O,346.0,36.782578779464366,-93.47331123451374,2024-03-24,Lake Valerie,Medium,24.332507426957505,Yes,2,2024,3,24,6,High
1734,Transportation,N2O,41.0,38.96187879168896,-106.73506838529345,2024-07-13,Lake Dustinstad,High,23.768559829841088,No,2,2024,7,13,5,Low
1735,Transportation,N2O,402.0,38.35840868220879,-89.36357017846956,2024-06-24,Lake Aimeeville,High,27.07267918666439,Yes,2,2024,6,24,0,High
1736,Residential,CO2,49.0,35.00514793929851,-112.88395806711326,2023-09-19,New Julietown,High,26.716660572094703,Yes,1,2023,9,19,1,Low
1737,Industrial,N2O,157.0,36.31782386990572,-94.39794314447866,2024-09-15,East Michaelberg,Low,21.961806069379787,No,2,2024,9,15,6,Low
1738,Transportation,CH4,227.0,35.91001416868819,-98.76548337801847,2024-09-11,Daltonport,Medium,26.71458031300361,No,0,2024,9,11,2,Low
1739,Industrial,CO2,228.0,35.70834283592273,-106.2135623560326,2024-05-22,West Jill,Low,22.5243119410204,Yes,1,2024,5,22,2,Low
1740,Industrial,N2O,478.0,37.2891546918399,-91.423780099462,2024-05-20,North Alexander,Low,20.185583365235257,No,2,2024,5,20,0,High
1741,Transportation,CO2,91.0,39.63225162073326,-79.66132193702757,2023-11-22,Harrisonfort,Medium,26.99208677537377,Yes,1,2023,11,22,2,Low
1742,Transportation,CH4,342.0,35.739623457737885,-74.04819321042461,2024-03-03,East Anthonytown,Low,26.447936024607497,No,0,2024,3,3,6,High
1743,Industrial,N2O,217.0,36.93343103762385,-91.25843817528931,2024-02-26,Theresaville,Low,24.108092623743413,No,2,2024,2,26,0,Low
1744,Transportation,CH4,210.0,37.1273394147293,-100.19294152951652,2024-09-02,Lake Claudia,Low,25.25686055919506,Yes,0,2024,9,2,0,Low
1745,Transportation,N2O,456.0,41.81165223548328,-108.09088759048711,2024-08-12,New Jessica,Medium,29.4716919170576,Yes,2,2024,8,12,0,High
1746,Transportation,N2O,341.0,41.63733085503255,-106.68777206661508,2024-04-18,New Kimberlyton,High,25.952001809054376,Yes,2,2024,4,18,3,High
1747,Residential,N2O,437.0,40.40110066201661,-96.90398096141033,2023-10-22,Fishermouth,Medium,26.578839353365314,No,2,2023,10,22,6,High
1748,Industrial,N2O,47.0,35.933271366553484,-101.8397811436488,2023-10-11,West Mary,Medium,20.639113209491413,No,2,2023,10,11,2,Low
1749,Industrial,N2O,220.0,34.54429851273336,-77.79216100450245,2023-12-24,East Richard,Medium,21.659944606751253,No,2,2023,12,24,6,Low
1750,Residential,CO2,453.0,36.535233101765,-101.79499942314878,2024-07-13,Port Adrianfurt,Low,23.00952276411588,Yes,1,2024,7,13,5,High
1751,Industrial,N2O,336.0,36.13435639547065,-101.56843798960084,2024-06-15,Natalieside,High,25.39379318028143,Yes,2,2024,6,15,5,High
1752,Transportation,N2O,258.0,38.04740640117115,-101.12448145290502,2024-02-22,East Aimee,Medium,27.76590895983321,No,2,2024,2,22,3,High
1753,Industrial,CO2,236.0,40.221823280542345,-81.18871074382304,2024-04-03,Dawnbury,Medium,23.21240877788587,Yes,1,2024,4,3,2,Low
1754,Transportation,CO2,57.0,40.86658351103087,-89.36531388273632,2024-06-12,Michaelside,High,23.56382430478774,No,1,2024,6,12,2,Low
1755,Residential,CO2,27.0,40.75891268328407,-90.97657058596872,2023-11-19,West Eric,High,22.56150885173749,Yes,1,2023,11,19,6,Low
1756,Transportation,CO2,409.0,36.87740448978454,-103.29770701511006,2024-05-29,Port Micheal,High,22.54609329295306,No,1,2024,5,29,2,High
1757,Industrial,CO2,448.0,39.497874747685465,-82.01221621937268,2024-01-10,South John,Low,29.488638458947968,No,1,2024,1,10,2,High
1758,Industrial,CO2,304.0,36.50267358019376,-116.31199010034916,2024-05-01,Walkerberg,High,26.3545717961889,No,1,2024,5,1,2,High
1759,Industrial,N2O,205.0,34.487244345881464,-79.68492441712303,2024-06-09,Port Christopher,Low,21.559012435399467,Yes,2,2024,6,9,6,Low
1760,Residential,N2O,196.0,39.61252212482354,-95.4390044090671,2024-01-06,East Brian,Medium,27.2224857808426,Yes,2,2024,1,6,5,Low
1761,Residential,CH4,354.0,34.0786204205583,-100.47698966600984,2024-04-30,Port Joy,Low,27.22021143360029,No,0,2024,4,30,1,High
1762,Industrial,N2O,233.0,37.27346069966791,-96.12463964842183,2024-09-07,Gregoryhaven,High,26.66470196053705,No,2,2024,9,7,5,Low
1763,Transportation,N2O,327.0,36.63503415441661,-88.63371665651144,2023-10-06,New Joshuahaven,Low,21.34720445090664,No,2,2023,10,6,4,High
1764,Residential,CO2,497.0,39.54702030815082,-117.43832123321252,2023-12-15,Port Robertfort,High,24.07991483469587,No,1,2023,12,15,4,High
1765,Industrial,CO2,406.0,40.12996378208303,-79.6517183158371,2024-02-29,New Emily,Low,21.06756330494413,No,1,2024,2,29,3,High
1766,Industrial,N2O,374.0,36.43275708777027,-98.34346088629871,2024-04-26,Barnesview,Medium,28.16620504092137,No,2,2024,4,26,4,High
1767,Residential,CH4,346.0,40.49301611555883,-102.90947313319656,2024-07-04,Nelsonville,Low,26.551721431779196,Yes,0,2024,7,4,3,High
1768,Residential,CO2,238.0,36.35133408403947,-111.91719511210148,2023-12-10,Griffinfort,Medium,25.072039367678183,Yes,1,2023,12,10,6,Low
1769,Residential,N2O,399.0,37.57061087989249,-98.66352352822857,2024-03-13,Lake Connie,High,23.43015476500597,Yes,2,2024,3,13,2,High
1770,Transportation,N2O,476.0,39.81614821611307,-96.16179806348734,2023-12-29,East Jerryland,Medium,21.84249474494433,Yes,2,2023,12,29,4,High
1771,Transportation,CH4,86.0,39.54336183379831,-100.23954544228698,2024-01-28,Rollinston,High,21.06447588833108,No,0,2024,1,28,6,Low
1772,Industrial,CH4,197.0,41.8989477784976,-88.13895587161653,2024-09-06,Jamesview,High,29.692406075369,No,0,2024,9,6,4,Low
1773,Residential,CO2,355.0,35.80128819372746,-99.48055273459406,2024-04-30,Smithhaven,Medium,21.99648641956023,No,1,2024,4,30,1,High
1774,Transportation,CH4,279.0,39.29854330831666,-75.69762657475077,2023-11-07,Robinport,Medium,20.59874626721385,Yes,0,2023,11,7,1,High
1775,Residential,N2O,104.0,38.87745526620622,-91.63178921576196,2024-07-07,Wallaceshire,Low,29.616667721824964,Yes,2,2024,7,7,6,Low
1776,Industrial,N2O,319.0,41.32078763592024,-82.47097083131601,2023-12-01,West Deborah,Low,25.48951741357827,No,2,2023,12,1,4,High
1777,Transportation,CH4,141.0,35.250897133159,-113.18834026318294,2024-01-09,West Anne,Medium,27.96656734991143,Yes,0,2024,1,9,1,Low
1778,Transportation,CH4,48.0,40.014385308695466,-100.51918311038014,2024-08-14,South Richardland,Medium,20.437658471983184,Yes,0,2024,8,14,2,Low
1779,Transportation,CH4,81.0,38.54614893015015,-103.17870113632527,2024-08-24,Walkerhaven,Medium,25.669458574796547,No,0,2024,8,24,5,Low
1780,Industrial,CH4,290.0,36.19732695830324,-92.94277492198997,2024-03-19,Jenniferstad,Medium,23.98209964117995,No,0,2024,3,19,1,High
1781,Residential,CO2,342.0,37.7954793131774,-80.11100511729728,2024-04-11,West Raymondbury,High,27.719644343498835,No,1,2024,4,11,3,High
1782,Transportation,CH4,169.0,36.67021277655838,-114.55311841847173,2023-10-24,East Christina,Medium,20.384256456390585,Yes,0,2023,10,24,1,Low
1783,Industrial,CO2,196.0,38.63450722230769,-114.80670888603272,2024-05-20,Lake Geraldbury,Medium,24.016905685616145,No,1,2024,5,20,0,Low
1784,Residential,N2O,495.0,41.112004886517326,-80.58602084106565,2024-05-21,South Darren,Medium,27.99073419486196,No,2,2024,5,21,1,High
1785,Industrial,CH4,200.0,38.55443987529762,-108.63459621431228,2024-02-23,Ronaldville,Medium,25.2269726463837,No,0,2024,2,23,4,Low
1786,Residential,CO2,431.0,39.05377934661267,-88.5748568042082,2024-07-11,Jillburgh,High,25.50038740998604,Yes,1,2024,7,11,3,High
1787,Industrial,CH4,129.0,38.14998277691768,-94.11336217612455,2024-09-07,Raymondport,Low,20.971646819659654,Yes,0,2024,9,7,5,Low
1788,Residential,N2O,229.0,34.40932405156381,-81.3526818249619,2024-03-20,Christopherland,Low,21.323305561200915,No,2,2024,3,20,2,Low
1789,Transportation,N2O,62.0,35.86286845500875,-112.49608796719824,2024-03-04,East Tiffany,Low,26.76999605365786,No,2,2024,3,4,0,Low
1790,Residential,N2O,231.0,37.93601383545666,-112.2895495082051,2024-02-12,East Timothy,Low,26.7504662228992,Yes,2,2024,2,12,0,Low
1791,Industrial,CH4,460.0,36.48188226995764,-93.49999214775448,2024-07-07,Lake Philip,Low,29.79103394252273,Yes,0,2024,7,7,6,High
1792,Industrial,CH4,421.0,35.45410878208956,-76.35933925223168,2023-12-07,New Desireetown,High,27.119529880655502,No,0,2023,12,7,3,High
1793,Residential,CO2,140.0,38.03306273534751,-99.7400986316868,2024-05-07,Lanestad,Low,24.932434959334472,Yes,1,2024,5,7,1,Low
1794,Transportation,N2O,246.0,36.5824783475828,-103.61454758879344,2024-06-20,North Matthewtown,High,28.57327823533553,No,2,2024,6,20,3,Low
1795,Transportation,CH4,255.0,36.06486114538732,-91.30566977929304,2024-09-09,New Davidbury,High,21.04472985815936,No,0,2024,9,9,0,High
1796,Residential,N2O,235.0,37.71188333952305,-77.06026157601863,2024-04-29,Davisland,Low,24.492958208962545,Yes,2,2024,4,29,0,Low
1797,Residential,N2O,217.0,35.066274064657385,-81.17517535483655,2024-03-01,Nguyenberg,Low,22.871091109275696,No,2,2024,3,1,4,Low
1798,Industrial,CO2,415.0,41.42196586460326,-74.19872112773832,2024-05-23,Michelleport,Low,21.04637806927625,No,1,2024,5,23,3,High
1799,Transportation,CO2,105.0,40.94161678335392,-117.0069823390954,2023-09-28,South Robert,Medium,27.635020847203663,Yes,1,2023,9,28,3,Low
1800,Residential,CO2,431.0,39.66096468592429,-113.03424163263848,2024-07-31,New Jamestown,High,25.10792030498884,No,1,2024,7,31,2,High
1801,Transportation,CO2,209.0,34.84971062070765,-91.18341841186864,2024-01-15,Lake Patrickberg,Low,25.56768719897491,Yes,1,2024,1,15,0,Low
1802,Residential,N2O,256.0,40.20701803575754,-81.89463666931061,2024-02-08,Townsendchester,Medium,24.11255187910329,No,2,2024,2,8,3,High
1803,Residential,CO2,81.0,40.46365862487215,-105.44924893850228,2024-09-15,Aaronbury,High,24.603372316027357,No,1,2024,9,15,6,Low
1804,Transportation,CO2,327.0,40.142116941714704,-107.47471212649438,2024-09-12,Tonyamouth,Medium,21.160173871230032,Yes,1,2024,9,12,3,High
1805,Residential,CO2,194.0,34.91172709695393,-83.37306482722715,2024-09-06,Smithhaven,Medium,26.729178242869764,Yes,1,2024,9,6,4,Low
1806,Residential,CO2,15.0,39.15126365654212,-115.5191984304578,2023-09-18,Riverabury,Low,24.324473596052137,Yes,1,2023,9,18,0,Low
1807,Industrial,N2O,215.0,40.67459836599519,-101.74716350636626,2024-06-19,Josephfurt,High,28.16767573129583,Yes,2,2024,6,19,2,Low
1808,Residential,CO2,41.0,38.61882720975734,-95.7443942059375,2024-04-04,South Kellyberg,Medium,21.96287200143076,Yes,1,2024,4,4,3,Low
1809,Residential,N2O,108.0,39.17125900182471,-93.34465832858577,2024-04-22,Lake Jonathan,High,22.05055093418836,Yes,2,2024,4,22,0,Low
1810,Residential,CH4,403.0,37.66690783541045,-85.94093310111782,2024-08-07,Port Jodi,Low,26.45759571530688,No,0,2024,8,7,2,High
1811,Industrial,N2O,396.0,38.22965855907242,-102.38678816905104,2024-06-04,Port Nancytown,High,28.46003423397397,Yes,2,2024,6,4,1,High
1812,Transportation,N2O,265.0,34.275014866813805,-91.04188883431728,2024-07-12,New Brenda,Medium,24.721978386181757,No,2,2024,7,12,4,High
1813,Industrial,CO2,196.0,39.11170417578628,-92.24348139719793,2024-08-25,North Sandra,Medium,27.269538687331,Yes,1,2024,8,25,6,Low
1814,Industrial,CH4,85.0,34.65157770312928,-93.90489157123513,2024-02-25,Aprilborough,High,29.993299214930857,No,0,2024,2,25,6,Low
1815,Transportation,CH4,186.0,37.48011675472178,-89.81873510174266,2023-11-23,East Christopherton,Medium,29.90265639728928,No,0,2023,11,23,3,Low
1816,Industrial,CH4,324.0,36.34124078133927,-106.58423647300464,2024-04-13,Mendezmouth,Medium,27.443368428217,Yes,0,2024,4,13,5,High
1817,Transportation,CH4,296.0,38.3634236016937,-114.27545484227632,2023-10-07,Port Darren,Medium,27.395864896782488,No,0,2023,10,7,5,High
1818,Industrial,N2O,358.0,35.067330684185656,-112.75204643025128,2024-03-16,Onealport,Low,22.476188871989056,No,2,2024,3,16,5,High
1819,Transportation,CH4,264.0,39.53314721578654,-108.11837516322836,2023-12-11,South Daryl,Low,28.335396315437738,No,0,2023,12,11,0,High
1820,Residential,N2O,334.0,40.36009229542776,-95.99129083699744,2023-10-31,Haynesstad,Medium,24.051021270471207,Yes,2,2023,10,31,1,High
1821,Industrial,N2O,199.0,35.30683559794525,-81.02051897597511,2024-01-10,Lake Phillipchester,High,29.619939098668222,Yes,2,2024,1,10,2,Low
1822,Industrial,N2O,317.0,34.83450469881506,-87.1430929481111,2023-10-11,South Emily,Low,20.814276887069354,No,2,2023,10,11,2,High
1823,Industrial,CH4,354.0,35.16412386229887,-83.28221341510994,2024-01-24,East Natashahaven,High,24.35840368872726,Yes,0,2024,1,24,2,High
1824,Industrial,CO2,136.0,41.017020495188014,-102.55707254725198,2024-05-22,South Jenniferstad,Medium,25.558404876834985,Yes,1,2024,5,22,2,Low
1825,Residential,CO2,434.0,38.22551409405085,-100.1952353674638,2023-12-30,West Allisonport,Medium,24.05156207086165,No,1,2023,12,30,5,High
1826,Industrial,CH4,296.0,37.73808796806002,-100.67799701641304,2023-12-07,Carrilloside,High,22.105791905049436,No,0,2023,12,7,3,High
1827,Residential,CO2,263.0,34.85369455281884,-109.55757988620194,2023-12-21,Josephfort,Low,25.929884887825096,Yes,1,2023,12,21,3,High
1828,Residential,CO2,222.0,39.19644805405569,-115.30646704168284,2023-12-04,Sarahstad,High,27.55917914625137,Yes,1,2023,12,4,0,Low
1829,Residential,N2O,259.0,40.94399673516072,-91.99969191560204,2023-11-15,North Thomaston,High,26.448385960201964,Yes,2,2023,11,15,2,High
1830,Residential,N2O,93.0,40.62548695458762,-74.47446592949422,2023-10-11,Jacksonburgh,Medium,22.344488488080398,No,2,2023,10,11,2,Low
1831,Transportation,CH4,496.0,39.00843767184641,-110.65949298218844,2023-10-01,Lake Justinview,Low,27.31607944368524,Yes,0,2023,10,1,6,High
1832,Transportation,CH4,392.0,34.60222973321339,-115.94586792443197,2024-08-08,Wrighthaven,High,22.568978060445637,Yes,0,2024,8,8,3,High
1833,Industrial,CO2,415.0,34.899176217408105,-83.70060599974695,2024-08-09,Harrisonmouth,Low,21.7520236292404,Yes,1,2024,8,9,4,High
1834,Transportation,N2O,397.0,34.3944718968786,-106.88621570587212,2024-04-26,Lake Michellebury,Medium,26.90668015438722,No,2,2024,4,26,4,High
1835,Transportation,CH4,22.0,36.05983373193976,-81.49567256447115,2024-08-27,South Michellefurt,Low,28.42787246113929,No,0,2024,8,27,1,Low
1836,Industrial,CH4,54.0,35.08529173728302,-87.02678665048133,2024-08-10,South Timothymouth,Medium,24.815394476965743,No,0,2024,8,10,5,Low
1837,Industrial,CH4,136.0,36.08038432201947,-76.3903643697646,2024-09-03,Lake Reneeland,Low,25.313917931384378,Yes,0,2024,9,3,1,Low
1838,Industrial,CH4,435.0,37.080464445751694,-100.00720162670645,2024-06-06,Kellyland,High,23.027475704712323,Yes,0,2024,6,6,3,High
1839,Transportation,CH4,123.0,41.543862272569086,-88.8733270641721,2024-05-19,Crawfordview,Medium,24.94618015110032,No,0,2024,5,19,6,Low
1840,Transportation,CH4,442.0,38.88300847825354,-97.54638964421608,2023-10-30,North Francisco,High,21.319829980124076,Yes,0,2023,10,30,0,High
1841,Industrial,CO2,285.0,40.679790285463696,-90.25409731842409,2024-02-14,Port Stephanie,Medium,29.5583082968299,Yes,1,2024,2,14,2,High
1842,Residential,N2O,214.0,39.68281200569866,-98.21764813565956,2024-07-14,Maxwellside,Low,28.00360653656596,Yes,2,2024,7,14,6,Low
1843,Industrial,N2O,346.0,34.90002504421305,-109.70018115734072,2024-03-26,South Markbury,Low,26.67973060822185,No,2,2024,3,26,1,High
1844,Residential,CH4,447.0,39.88736325099159,-95.65251369585124,2024-05-19,Amymouth,Medium,25.38194371684403,Yes,0,2024,5,19,6,High
1845,Residential,N2O,429.0,36.200791052472994,-94.74229513675256,2024-01-30,Bradleymouth,Medium,27.921691362279645,Yes,2,2024,1,30,1,High
1846,Industrial,N2O,490.0,39.11286277595765,-82.33343067655292,2024-07-28,Christianland,Medium,24.94757239585804,No,2,2024,7,28,6,High
1847,Industrial,N2O,394.0,36.72769578914391,-85.63708894508243,2023-11-23,Jonathanton,Low,22.999739081545325,Yes,2,2023,11,23,3,High
1848,Industrial,CH4,408.0,41.98137810611728,-88.79316854657645,2023-11-14,Brownchester,Medium,21.60374235166672,No,0,2023,11,14,1,High
1849,Transportation,CH4,470.0,36.10841183597422,-113.0109677956868,2024-04-17,South Tabitha,Medium,26.475855888018074,Yes,0,2024,4,17,2,High
1850,Residential,N2O,282.0,36.23304376619416,-86.29288321079653,2023-11-14,Janeside,High,29.294257450265142,No,2,2023,11,14,1,High
1851,Transportation,N2O,417.0,41.44537804449919,-95.98657312040136,2024-02-11,Johntown,Medium,21.53618553504351,No,2,2024,2,11,6,High
1852,Transportation,CH4,67.0,34.197155237090584,-78.659620411329,2023-10-13,West Toddburgh,High,21.80018045050807,Yes,0,2023,10,13,4,Low
1853,Industrial,CO2,337.0,39.57351190298557,-77.52567889825612,2023-11-24,Alejandroshire,High,24.33606033409535,Yes,1,2023,11,24,4,High
1854,Transportation,N2O,228.0,39.80261112588703,-115.57311001352144,2024-05-25,Ianland,High,28.06899347919689,No,2,2024,5,25,5,Low
1855,Industrial,CO2,118.0,40.6910286192832,-81.89177134440294,2024-09-11,New Patrick,Low,22.93922728971505,Yes,1,2024,9,11,2,Low
1856,Residential,N2O,288.0,41.7955144851078,-116.34131482140248,2023-09-28,Port Theresa,High,22.53912924670028,No,2,2023,9,28,3,High
1857,Industrial,CO2,183.0,41.80481535325322,-101.844536469419,2024-06-07,West Michael,Medium,26.19966291462834,Yes,1,2024,6,7,4,Low
1858,Transportation,CO2,337.0,34.52221406053171,-94.13880107267252,2024-05-05,North Alicia,Low,25.35614781874332,Yes,1,2024,5,5,6,High
1859,Transportation,CO2,273.0,40.57471458202322,-111.4835648604064,2024-06-01,Port Joy,Low,20.602203644452363,Yes,1,2024,6,1,5,High
1860,Industrial,CH4,324.0,39.17047946925905,-85.16219224696061,2024-02-10,Ramirezville,Low,20.814899773092765,Yes,0,2024,2,10,5,High
1861,Industrial,CO2,483.0,39.17873707498473,-117.63239301642592,2023-10-15,Kristifurt,Low,26.430129801847663,No,1,2023,10,15,6,High
1862,Transportation,CO2,120.0,35.026799412917555,-110.58164186890238,2024-07-02,Jessestad,Low,24.6512359914778,No,1,2024,7,2,1,Low
1863,Residential,CO2,196.0,39.20149733156523,-92.44493948644708,2024-08-31,Cookburgh,Low,29.70977191589147,Yes,1,2024,8,31,5,Low
1864,Residential,N2O,278.0,41.859860644809984,-86.56694727035914,2023-11-17,South Michael,Low,26.78531410730065,Yes,2,2023,11,17,4,High
1865,Industrial,CO2,432.0,41.294548556315576,-77.6677034814677,2024-08-23,North Gerald,High,20.100736619932317,Yes,1,2024,8,23,4,High
1866,Residential,N2O,238.0,37.5130452864388,-86.95814731487656,2024-02-21,South Williamview,Medium,24.81018779800462,Yes,2,2024,2,21,2,Low
1867,Transportation,CO2,165.0,34.31958378628875,-88.44171210878591,2024-06-22,East Antonioton,Medium,24.144479350354796,Yes,1,2024,6,22,5,Low
1868,Industrial,CO2,482.0,36.89834792000164,-100.64898956057075,2024-07-06,Crystaltown,High,21.067138599937685,No,1,2024,7,6,5,High
1869,Transportation,CH4,198.0,40.61112249280444,-117.94348527682074,2023-09-26,Adamshaven,High,29.232088358721903,No,0,2023,9,26,1,Low
1870,Transportation,N2O,281.0,39.61199281172133,-112.71299261563264,2024-02-21,Mcdonaldview,Low,28.05011299081724,Yes,2,2024,2,21,2,High
1871,Residential,CO2,384.0,37.67474924475165,-94.47960003073428,2024-05-15,Port Dawn,Low,22.30085908420002,No,1,2024,5,15,2,High
1872,Industrial,N2O,11.0,34.44081228127065,-88.29428502284554,2023-12-13,South Jacquelineton,High,22.55980758842997,No,2,2023,12,13,2,Low
1873,Industrial,N2O,255.0,37.41515782258642,-99.63227550855564,2024-08-01,Jenniferton,Low,20.32018053319451,Yes,2,2024,8,1,3,High
1874,Residential,CH4,219.0,37.752199517743065,-85.85012349275084,2024-03-18,Phillipsburgh,Medium,22.96717451579041,No,0,2024,3,18,0,Low
