Emission_ID,Source,Gas_Type,Emission_Quantity (kg),Latitude,Longitude,Date,Neighborhood_Name,Emission_Category,Temperature (°C),Emission_Control
1821,Industrial,N2O,199,35.30683559794525,-81.02051897597511,2024-01-10,Lake Phillipchester,High,29.619939098668226,Yes
1822,Industrial,N2O,317,34.83450469881506,-87.1430929481111,2023-10-11,South Emily,Low,20.814276887069354,No
1823,Industrial,CH4,354,35.16412386229887,-83.28221341510994,2024-01-24,East Natashahaven,High,24.35840368872726,Yes
1824,Industrial,CO2,136,41.017020495188014,-102.55707254725198,2024-05-22,South Jenniferstad,Medium,25.558404876834985,Yes
1825,Residential,CO2,434,38.22551409405085,-100.1952353674638,2023-12-30,West Allisonport,Medium,24.05156207086165,No
1826,Industrial,CH4,296,37.73808796806002,-100.67799701641303,2023-12-07,Carrilloside,High,22.105791905049433,No
1827,Residential,CO2,263,34.85369455281884,-109.55757988620194,2023-12-21,Josephfort,Low,25.929884887825096,Yes
1828,Residential,CO2,222,39.19644805405569,-115.30646704168284,2023-12-04,Sarahstad,High,27.559179146251374,Yes
1829,Residential,N2O,259,40.94399673516072,-91.99969191560203,2023-11-15,North Thomaston,High,26.448385960201964,Yes
1830,Residential,N2O,93,40.62548695458762,-74.47446592949422,2023-10-11,Jacksonburgh,Medium,22.344488488080394,No
1831,Transportation,CH4,496,39.00843767184641,-110.65949298218844,2023-10-01,Lake Justinview,Low,27.31607944368524,Yes
1832,Transportation,CH4,392,34.60222973321339,-115.94586792443195,2024-08-08,Wrighthaven,High,22.568978060445634,Yes
1833,Industrial,CO2,415,34.899176217408105,-83.70060599974695,2024-08-09,Harrisonmouth,Low,21.7520236292404,Yes
1834,Transportation,N2O,397,34.3944718968786,-106.88621570587213,2024-04-26,Lake Michellebury,Medium,26.90668015438722,No
1835,Transportation,CH4,22,36.059833731939754,-81.49567256447115,2024-08-27,South Michellefurt,Low,28.42787246113929,No
1836,Industrial,CH4,54,35.08529173728302,-87.02678665048133,2024-08-10,South Timothymouth,Medium,24.815394476965743,No
1837,Industrial,CH4,136,36.08038432201947,-76.3903643697646,2024-09-03,Lake Reneeland,Low,25.313917931384378,Yes
1838,Industrial,CH4,435,37.080464445751694,-100.00720162670643,2024-06-06,Kellyland,High,23.027475704712323,Yes
1839,Transportation,CH4,123,41.543862272569086,-88.8733270641721,2024-05-19,Crawfordview,Medium,24.94618015110032,No
1840,Transportation,CH4,442,38.88300847825354,-97.54638964421609,2023-10-30,North Francisco,High,21.319829980124073,Yes
1841,Industrial,CO2,285,40.679790285463696,-90.25409731842409,2024-02-14,Port Stephanie,Medium,29.5583082968299,Yes
1842,Residential,N2O,214,39.68281200569866,-98.21764813565956,2024-07-14,Maxwellside,Low,28.00360653656596,Yes
1843,Industrial,N2O,346,34.90002504421305,-109.70018115734071,2024-03-26,South Markbury,Low,26.679730608221846,No
1844,Residential,CH4,447,39.88736325099159,-95.65251369585124,2024-05-19,Amymouth,Medium,25.38194371684403,Yes
1845,Residential,N2O,429,36.200791052472994,-94.74229513675255,2024-01-30,Bradleymouth,Medium,27.921691362279645,Yes
1846,Industrial,N2O,490,39.11286277595765,-82.33343067655292,2024-07-28,Christianland,Medium,24.947572395858042,No
1847,Industrial,N2O,394,36.72769578914391,-85.63708894508243,2023-11-23,Jonathanton,Low,22.999739081545325,Yes
1848,Industrial,CH4,408,41.981378106117276,-88.79316854657645,2023-11-14,Brownchester,Medium,21.60374235166672,No
1849,Transportation,CH4,470,36.10841183597422,-113.01096779568681,2024-04-17,South Tabitha,Medium,26.475855888018074,Yes
1850,Residential,N2O,282,36.23304376619416,-86.29288321079653,2023-11-14,Janeside,High,29.294257450265142,No
1851,Transportation,N2O,417,41.445378044499186,-95.98657312040135,2024-02-11,Johntown,Medium,21.53618553504351,No
1852,Transportation,CH4,67,34.197155237090584,-78.659620411329,2023-10-13,West Toddburgh,High,21.80018045050807,Yes
1853,Industrial,CO2,337,39.57351190298557,-77.52567889825612,2023-11-24,Alejandroshire,High,24.33606033409535,Yes
1854,Transportation,N2O,228,39.802611125887026,-115.57311001352144,2024-05-25,Ianland,High,28.06899347919689,No
1855,Industrial,CO2,118,40.691028619283195,-81.89177134440294,2024-09-11,New Patrick,Low,22.939227289715046,Yes
1856,Residential,N2O,288,41.7955144851078,-116.34131482140249,2023-09-28,Port Theresa,High,22.53912924670028,No
1857,Industrial,CO2,183,41.80481535325322,-101.84453646941901,2024-06-07,West Michael,Medium,26.19966291462834,Yes
1858,Transportation,CO2,337,34.52221406053171,-94.13880107267252,2024-05-05,North Alicia,Low,25.356147818743317,Yes
1859,Transportation,CO2,273,40.57471458202322,-111.48356486040639,2024-06-01,Port Joy,Low,20.602203644452363,Yes
1860,Industrial,CH4,324,39.17047946925905,-85.16219224696061,2024-02-10,Ramirezville,Low,20.814899773092765,Yes
1861,Industrial,CO2,483,39.17873707498473,-117.63239301642591,2023-10-15,Kristifurt,Low,26.430129801847663,No
1862,Transportation,CO2,120,35.026799412917555,-110.58164186890238,2024-07-02,Jessestad,Low,24.651235991477797,No
1863,Residential,CO2,196,39.20149733156523,-92.44493948644707,2024-08-31,Cookburgh,Low,29.70977191589147,Yes
1864,Residential,N2O,278,41.859860644809984,-86.56694727035914,2023-11-17,South Michael,Low,26.785314107300646,Yes
1865,Industrial,CO2,432,41.294548556315576,-77.6677034814677,2024-08-23,North Gerald,High,20.100736619932313,Yes
1866,Residential,N2O,238,37.5130452864388,-86.95814731487656,2024-02-21,South Williamview,Medium,24.81018779800462,Yes
1867,Transportation,CO2,165,34.31958378628875,-88.44171210878591,2024-06-22,East Antonioton,Medium,24.144479350354793,Yes
1868,Industrial,CO2,482,36.89834792000164,-100.64898956057077,2024-07-06,Crystaltown,High,21.067138599937685,No
1869,Transportation,CH4,198,40.61112249280444,-117.94348527682074,2023-09-26,Adamshaven,High,29.232088358721903,No
1870,Transportation,N2O,281,39.61199281172133,-112.71299261563263,2024-02-21,Mcdonaldview,Low,28.050112990817237,Yes
1871,Residential,CO2,384,37.67474924475165,-94.47960003073428,2024-05-15,Port Dawn,Low,22.30085908420002,No
1872,Industrial,N2O,11,34.44081228127065,-88.29428502284554,2023-12-13,South Jacquelineton,High,22.559807588429972,No
1873,Industrial,N2O,255,37.41515782258642,-99.63227550855565,2024-08-01,Jenniferton,Low,20.32018053319451,Yes
1874,Residential,CH4,219,37.752199517743065,-85.85012349275084,2024-03-18,Phillipsburgh,Medium,22.96717451579041,No
1875,Transportation,CH4,410,41.42844426315309,-95.03805900538413,2024-04-20,Conradland,Medium,25.846220089133535,No
1876,Transportation,CH4,295,39.128688828657275,-114.73624739385026,2024-06-05,Hurleyside,Low,24.208433883866682,No
1877,Transportation,CH4,368,36.49322333323719,-109.55128495741025,2023-10-02,Charlesfort,Low,29.692554637196807,No
1878,Transportation,CH4,22,38.20254611560577,-81.04007817726651,2023-12-01,Dorseyland,Low,20.56080169263671,Yes
1879,Industrial,CH4,105,34.52844246257728,-86.10383914852466,2023-12-18,Buchananville,Medium,25.914301588990106,No
1880,Industrial,CH4,230,41.780545885197895,-78.63047257145021,2023-11-30,New Jack,Low,28.583094405070483,No
1881,Residential,CH4,247,36.88047921544581,-112.8274810386788,2024-08-29,Port Rebecca,High,24.807409124097227,No
1882,Residential,CO2,103,37.82293883930509,-74.43020847693674,2024-09-05,South Anthony,Low,20.02962720560397,Yes
1883,Industrial,N2O,347,36.84227179389538,-108.78610458620292,2023-11-24,West Chad,High,22.428014998262753,No
1884,Industrial,CH4,278,39.4600938409296,-117.48168544338775,2023-10-18,Lake Leahbury,Low,23.23768975667966,No
1885,Transportation,CH4,180,39.29785726663675,-74.11339068164361,2024-04-20,West Tiffany,Low,29.659944945574622,No
1886,Transportation,N2O,478,39.72257848423308,-105.63274904041502,2023-12-06,Blackwellville,Medium,29.117732818386994,Yes
1887,Residential,CO2,103,36.14514583689537,-88.60714408944736,2023-10-11,Yatesburgh,High,29.491705051076302,Yes
1888,Industrial,N2O,158,36.525347849312524,-110.22597817624258,2024-03-09,Gilmorestad,High,28.257584576169684,Yes
1889,Residential,N2O,121,35.00200984876966,-92.46994458323776,2024-06-15,New Katherineborough,High,23.516477341139044,Yes
1890,Industrial,CH4,64,39.2440797747689,-78.2224605959994,2023-11-11,Fullerview,Medium,29.058764220962004,Yes
1891,Transportation,N2O,346,34.31837701868522,-103.91202863314871,2024-03-21,Brianstad,High,29.816845059370486,No
1892,Residential,N2O,433,38.78145868418767,-88.5088250540482,2023-12-24,Port Jessica,Medium,23.50071312274953,Yes
1893,Residential,CH4,476,40.95756707881307,-109.73224209286967,2023-12-22,New Colleen,Low,22.60555965986449,No
1894,Industrial,CH4,125,41.12665718631707,-90.5090024563761,2023-10-14,Margaretbury,Low,25.46916292782221,Yes
1895,Transportation,CH4,152,37.59230208295969,-103.19618452002956,2024-01-03,Jonesborough,High,21.8715219259893,Yes
1896,Residential,CH4,210,37.67442950570459,-108.70683662213013,2024-08-20,Kiaraburgh,Low,20.326242214063804,Yes
1897,Transportation,N2O,189,34.61575346406414,-104.21998976904005,2023-12-29,Norrisborough,Low,29.458311711158697,No
1898,Residential,N2O,211,39.366120203544284,-110.13099298565683,2024-04-19,South Sherryburgh,High,29.25740632441419,No
1899,Transportation,CO2,373,40.57007536298276,-78.31569125513316,2024-02-15,Beardbury,Low,21.62653853762121,No
1900,Industrial,CO2,488,35.95724043683771,-100.52377700204633,2023-12-20,Whitetown,High,24.077402469297194,Yes
1901,Residential,N2O,62,37.37040705306692,-107.20771058112784,2024-07-28,Bonniefort,High,28.310363132726856,Yes
1902,Residential,CO2,480,40.71071469412216,-98.27005499529895,2024-05-13,East Kennethborough,Low,26.610002988208528,Yes
1903,Transportation,N2O,393,41.016963741298305,-103.8964086605142,2024-06-17,Kristinamouth,Low,23.94787509170714,Yes
1904,Transportation,CO2,189,35.94543984211381,-85.24555283221366,2024-07-02,Tinaborough,Low,27.44170997182819,Yes
1905,Residential,CH4,423,38.40456507633091,-75.26632387703825,2024-01-04,Chungside,Low,28.97047388210191,Yes
1906,Industrial,CO2,426,35.53994520508662,-98.72651910530354,2023-12-30,Oliverville,Low,29.261583305258682,No
1907,Transportation,CH4,322,34.81503011311645,-80.11453040122143,2024-06-28,East Robert,Medium,23.78849611922189,No
1908,Transportation,CH4,317,41.28896401113566,-93.10202476337673,2024-01-14,Joneschester,Low,21.73560680072819,Yes
1909,Transportation,CH4,146,40.564060033856876,-111.08163073585372,2024-09-13,Craigmouth,Medium,29.128388581939753,No
1910,Residential,CH4,191,40.08027921442539,-87.61259934842097,2024-01-22,South Teresa,High,20.925554458610282,No
1911,Residential,CO2,376,34.39013055050512,-95.40888212646391,2024-08-29,East Micheleside,Low,27.216883912281638,No
1912,Residential,N2O,10,40.749830341682056,-89.37331297690744,2024-05-05,Ashleystad,Low,21.404973148608015,Yes
1913,Residential,CH4,53,37.50435260724307,-78.85375384684674,2024-02-28,North Linda,Low,23.89386854667692,Yes
1914,Industrial,CO2,236,36.739160986366876,-98.62087889113397,2024-04-09,Davidview,High,24.115557465450273,Yes
1915,Industrial,CH4,340,38.371810888203015,-78.34818457843636,2024-02-25,Meyerstad,Medium,21.587579151120835,Yes
1916,Residential,CO2,107,34.730825941788446,-84.97056337160718,2024-04-19,Strongtown,Medium,29.22681434006612,No
1917,Industrial,CO2,217,40.05317239481919,-96.50138326136867,2023-12-27,Copelandfort,Low,20.026681680092864,Yes
1918,Transportation,CO2,274,38.65948061510637,-91.4582260310496,2024-03-07,Moorestad,Low,28.938085432166304,Yes
1919,Transportation,N2O,297,35.492720774985344,-103.6744301691635,2023-10-29,Rachelport,Low,28.838293234754854,Yes
1920,Transportation,CO2,280,35.50585759815237,-74.72171881149393,2024-01-17,West Amy,Low,23.169636536980015,No
1921,Residential,CO2,149,35.473989212581394,-88.63654882578257,2024-04-17,Greenefurt,High,27.042842698792754,No
1922,Transportation,N2O,490,34.456019100415475,-116.07073849014829,2024-04-29,New Patriciaside,Low,22.528089112983153,No
1923,Industrial,N2O,246,38.70238759497348,-103.62863614708762,2024-03-27,Weissbury,High,27.587735622539384,No
1924,Residential,CO2,471,40.722785420708064,-90.57416491460147,2024-08-15,Katherinestad,Low,25.611197417877435,No
1925,Industrial,N2O,450,34.13998571189911,-115.52133577683345,2024-01-02,Douglasfort,Medium,23.002254542476585,Yes
1926,Transportation,CH4,401,34.39203715977019,-116.94909558195772,2024-03-27,Griffinton,Medium,24.002347536376547,No
1927,Transportation,CH4,81,38.582162213495565,-98.19893346077669,2024-08-26,Novakland,Low,26.898887322384034,No
1928,Transportation,N2O,164,40.55596548308842,-103.36163209352252,2024-05-04,North Christopherburgh,Low,29.06097449643783,Yes
1929,Residential,N2O,199,36.61391112454907,-98.71486124654069,2023-12-13,New Daniellestad,High,21.307265165672746,Yes
1930,Industrial,CO2,277,36.796915190461775,-106.44149436527977,2024-05-26,East Michaelton,Low,25.713639696691573,Yes
1931,Residential,N2O,330,38.77077197997421,-110.75241913450884,2024-08-16,Lake Kylie,Low,22.537291994571174,No
1932,Residential,CO2,116,36.19370311299318,-87.67769229286515,2024-01-04,Jamesville,Low,28.013722498754593,Yes
1933,Transportation,CH4,241,34.21286692862147,-95.35887088421677,2024-08-07,Lake Melanieborough,Medium,20.70237305869481,No
1934,Residential,N2O,51,39.88182814481277,-109.19321470502786,2024-08-14,New Mary,High,26.889557901711697,Yes
1935,Residential,CO2,199,39.005199303531626,-103.93806524456008,2024-01-16,South Carolhaven,Medium,21.749460136910297,No
1936,Transportation,CO2,380,38.646047992445276,-91.96045206281366,2023-09-21,Deniseshire,High,25.963854184032293,No
1937,Residential,CH4,148,39.93347303193458,-114.82190867601098,2024-04-06,North Dustin,Medium,28.35692587192692,No
1938,Transportation,N2O,112,39.4018467004963,-111.5120675922881,2024-07-13,Williamshaven,Low,27.550806621216797,No
1939,Transportation,CH4,180,35.64705590542657,-114.77719341927484,2024-08-24,Lake Suzanne,Medium,27.529428876836374,Yes
1940,Transportation,CO2,360,36.81984837554681,-82.25803736057877,2024-01-22,Robertchester,Medium,25.17845312186905,Yes
1941,Transportation,CO2,282,35.008881133429,-84.89399373867158,2024-02-25,North Scott,High,28.907455918497213,No
1942,Residential,N2O,490,35.03885610734305,-84.8542309973127,2024-02-23,Ashleyborough,High,25.88105198241998,Yes
1943,Transportation,CO2,425,39.40956597085231,-86.48168488705477,2023-10-23,Taylorstad,Medium,29.175179685495706,No
1944,Transportation,N2O,230,40.86880085585999,-88.54704135852576,2024-04-17,Camposview,High,25.465224578324175,Yes
1945,Residential,CH4,222,41.70186067088911,-97.0123557233603,2024-03-12,Kellybury,High,25.05965563020003,Yes
1946,Residential,N2O,350,39.02677694039556,-89.73976080568694,2023-12-16,Gregorytown,High,22.223530192103144,No
1947,Industrial,N2O,433,35.472810586887654,-116.31209158932911,2023-11-25,Lynntown,High,25.44786654030205,No
1948,Residential,CO2,416,34.845202763591445,-90.65556540310148,2023-09-26,Burnsmouth,High,21.40584831248897,Yes
1949,Residential,CO2,65,40.50280777229406,-83.7733809563774,2023-09-28,Ballardmouth,Medium,28.696902012595455,No
1950,Industrial,N2O,399,38.63005181087999,-95.98423214308683,2024-04-21,Longtown,High,26.758918887082935,Yes
1951,Residential,CO2,351,38.94628016810976,-102.26941354920157,2024-09-04,Candicestad,Low,29.936354484929417,Yes
1952,Residential,CO2,443,40.25169671003768,-105.79322366875692,2024-06-18,West Josestad,Medium,20.92097427790523,Yes
1953,Residential,CO2,111,39.62621782185961,-89.71670979286837,2024-06-30,Donnafurt,Medium,22.406727498452867,No
1954,Residential,N2O,430,40.67566602284877,-87.516747260284,2024-02-26,Adamshire,Medium,28.77158604266139,No
1955,Industrial,CO2,201,34.449711243679026,-79.67742560604813,2024-01-03,Brandonport,High,23.952540997689177,Yes
1956,Residential,N2O,319,39.98016509397204,-102.9373003717164,2023-10-30,Aliciastad,Low,24.663029899818977,No
1957,Residential,CO2,209,40.80682205857676,-84.13001847503423,2024-03-15,Markland,High,28.60651887387617,No
1958,Industrial,CH4,242,36.28908033966651,-93.30034373566913,2023-11-21,Riversfort,Medium,25.218232249499522,Yes
1959,Transportation,CO2,442,39.123578191946024,-79.15519441016451,2023-11-09,East Davidside,Medium,21.934758494143683,No
1960,Industrial,CO2,236,36.513296510695774,-94.77626723499269,2024-01-15,West Rebecca,Medium,28.92030115409781,No
1961,Transportation,N2O,380,41.66376853185963,-95.22428755048944,2023-12-07,East Brandonview,Medium,20.310616564230337,Yes
1962,Industrial,N2O,148,34.26738857948403,-92.5734084166,2024-05-10,Reedview,High,28.953962676434433,No
1963,Industrial,CO2,353,38.63834275066364,-85.03012437373289,2024-04-06,Port Jason,Low,20.505202266723348,Yes
1964,Residential,CH4,314,35.332028376396124,-75.55361893154772,2024-02-19,Andersonland,Low,26.658493646001283,No
1965,Transportation,CO2,158,39.69776164141727,-114.76321241450631,2024-05-26,New Cynthia,Medium,20.716793796753347,No
1966,Residential,CO2,124,35.407122267349294,-115.64887749479524,2024-08-20,Valenzuelaborough,Low,27.062129859650653,Yes
1967,Transportation,CH4,459,35.88306609518686,-76.7477851540771,2024-08-15,Patricktown,Medium,20.33971321332951,Yes
1968,Industrial,N2O,72,37.95496648836607,-94.68547247719893,2024-09-04,West Kristinehaven,Medium,28.424577277107876,No
1969,Industrial,CO2,113,41.31867959997503,-90.9442673590548,2023-10-15,Port Hannah,Low,24.659439509299848,Yes
1970,Transportation,N2O,348,35.69371497718377,-96.77336152983193,2023-11-27,Nealland,Medium,20.93453912668878,Yes
1971,Residential,N2O,368,35.15392016894483,-113.87907208527112,2023-11-24,East Matthewland,Low,27.068194450101437,No
1972,Residential,CH4,165,40.071814654832245,-84.20406734957868,2024-06-16,Courtneyberg,Medium,24.892901575037627,Yes
1973,Residential,CH4,282,38.00495625867145,-85.12211561610218,2023-11-22,South Kellyburgh,Low,21.909488588754428,No
1974,Residential,N2O,15,41.29428089905417,-104.28505385431627,2023-11-11,Rodriguezhaven,Medium,20.15672373888726,No
